word_added,s1,s2,s3,similarity_w,sum_cos
grid,"With Soapbox Race World, servers can provide custom game modifications to their players, ranging from simple lighting mods to totally new cars! Ready to hit the …","World’s craziest, most creative four-wheeled race. 5 Seasons  25 episodes. Take a look at some of the maddest moments of Red Bull Soapbox in 2019. Relive some of the finest, funniest moments ...","In cities across the globe, intrepid teams of racers mix hilarious pageantry with insane homemade motorless soapbox racecars and send themselves hurtling down challenging, obstacle-filled courses.",0.897911787033081,0.23607699507894672
build,"1. Use a solid base. Start with something that is already a reasonably proven and robust device. You see so many soapboxes with a bicycle or go-kart design as the basis, or …","Hyundai designers have devised step-by-step plans for you to build your own soapbox derby racer at home using commonly available materials. Dan Carney | Sep 24, 2020 The pandemic’s restrictions on activities have people looking for home do-it-yourself projects, and if these projects can involve family members to give them something to do too, so much the better.","Get on your soapbox: how to build a gravity racer The basics. Sketchup is a free and very useful tool for visualising your soapbox design. For inspiration, check out the... Next steps. We started with the side panels and built the chassis to suit. If you don’t have access to a CNC (Computer... The ...",0.8948884010314941,0.5218844845137345
cars,"From fried eggs to traditional dances, we've seen it all and pulled together your Top 6 Soapbox cars of all time! Enjoy 🥚 🛁 0:00 Intro0:59 EL MOAI | Santia...","With Soapbox Race World, servers can provide custom game modifications to their players, ranging from simple lighting mods to totally new cars! Ready to hit the streets? Download the launcher now!","The world's craziest and most creative four-wheeled race went to Brazil in 2019, and this is what happened! Watch more On Demand any time on our Red Bull TV ...",0.8944277763366699,0.2935493576349148
locos,"¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad.","Red bull soapbox race 2019. Poniendo a los locos sobre ruedas desde el 2000 Chile, now! now!","Red Bull Soapbox Race es una carrera de autos locos que se realiza en todo el mundo, abierto al público, donde cada equipo puede inscribirse y …",0.8925434947013855,0.41210101337406824
carros,"Los carros seleccionados para el día del evento. ... ¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad. ...","Red Bull Soapbox: Los autos más locos, en Turín. ... Mira todos los accidentes y colisiones de la primera Red Bull Soapbox Race de Bulgaria. Así es una carrera de coches de madera sin frenos.","El SoapBox es sencillo, la fuerza de gravedad hace gran parte del trabajo, pero uno desde el vehículo debe dirigir y regular la velocidad, para ello algunos tips sobre cómo construír el mejor ...",0.8883634805679321,0.26064538736319687
stock,"Descubra soapbox race imágenes de stock en HD y millones de otras fotos, ilustraciones y vectores en stock libres de regalías en la colección de Shutterstock. Se agregan miles de imágenes nuevas de alta calidad todos los días.","Download soapbox race stock photos. Affordable and search from millions of royalty free images, photos and vectors. Thousands of images added daily.","Find the perfect soapbox race downhill stock photo. Huge collection, amazing choice, 100+ million high quality, affordable RF and RM images. No need to register, buy now!",0.8880966901779175,0.26337355513858496
pinewood,"30, 2015 - Explore Julia McNair's board ""Scouts - Pinewood, Soapbox, Regatta"", followed by 669 people on Pinterest. See more ideas about pinewood derby, derby ideas, cub scouts.",Vintage Soapbox Derby Pinewood Race Cars Boy Scouts. $12.50 + shipping . Vintage 1960s BSA Cub Scouts Pinewood Derby Car. $17.99. Free shipping . Vintage Pinewood Derby Car Cub Scouts. $14.99 0 bids + shipping . Vintage pinewood derby car green wood race car …,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.",0.8817958831787109,0.32470791052717707
santiago,"Red Bull Soapbox Race. Red Bull Soapbox Race 2020: Santiago de Chile. 14 Marzo 2020. Santiago, Chile. Guardar. Los mejores momentos ¡Fotos y videos! Ranking Final ¡El staff de pista!","Vuelve uno de los eventos más entretenidos y desafiantes de Santiago. El Red Bull Soapbox Race, que en 2016 se realizó en la comuna de La Reina, volverá durante el primer semestre de 2020 y ya ...",El Red Bull Soapbox Race vuelve a Santiago para este 2020 El evento está programado para el próximo sábado 14 de marzo en el Parque Metropolitano y con cerca de 450 diseños participantes.,0.8816488981246948,0.7442619847585776
noviembre,"La selección se efectuará el día 15 de noviembre de 2019. De entre todos los postulantes, se seleccionaran los 30 mejores diseños presentados. ... en la web del evento Red Bull Soapbox Race ...","Este domingo en la comuna de La Reina (Santiago, Chile) se realizará la original competencia Red Bull Soapbox Race, que por segunda vez se realiza en el país con 48 “autos locos” se lanzarán en una pista de 400 metros con obstáculos en la empinada calle Talinay de La Reina, este domingo 27 de , desde las 11:00 horas. Este panorama familiar es gratuito.","Lunes 28, Noviembre 2016 [FOTOS] Red Bull Soapbox Race: así fue la carrera de ""autos locos"" en Chile Por segunda vez en Chile, se llevó a cabo el Red Bull Soapbox Race, la emblemática carrera de los “autos locos” que se realiza en distintos países del mundo y que busca convertirse en un divertido panorama de fin de semana.",0.8791292905807495,0.4495318691060387
méxico,"Red Bull Soapbox Race será en la ciudad de México, la locación se las revelaremos pronto. ¡Nos vemos el 11 de septiembre en la meta con sus carros más locos! ¡Nos vemos el 11 de septiembre ...","El derby de Red Bull llamado ‘Red Bull Soapbox Race’ se celebra año con año a lo largo de todo el mundo. En 2019, la competencia llegó a países como Chile, Brasil, España, Italia y Alemania, pero a causa del Coronavirus en este año no se pudo celebrar la increíble competencia.",¡No te quedes sin ver a Red Bull Soapbox Race! Compra o vende tus boletos a través de StubHub. Los mejores eventos nunca han estado tan cerca. ¡Aprovecha!,0.8789955377578735,0.25604276466974185
mundo,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.",Mira todos los accidentes y colisiones de la primera Red Bull Soapbox Race de Bulgaria. Así es una carrera de coches de madera sin frenos. ... Descubre el Mundo de Red Bull.,"Se espera que unas 10 mil personas lleguen este sábado al Parque Metropolitano de Santiago para celebrar la tercera edición del Red Bull Soapbox Race. Esta carrera, que se realiza en varios países del mundo, tendrá a 35 autos locos bajando por una pista donde los pilotos podrán alcanzar velocidades cercanas a los 40 km/h.",0.8779469728469849,0.2127572178062105
coches,"¡Jugar a RedBull: SoapBox Racer es así de sencillo! Juega online en Minijuegos a este juego de Coches. 11.691 Partidas jugadas, ¡juega tú ahora!","En las Soapbox racer originarias competían coches creados a partir de las cajas donde se hacía el jabón, de ahí su nombre (soap, jabón en ingles; y box, caja), y en esta ocasión Hyundai ...","Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.",0.8774652481079102,0.089255568634777
autos,"El último gran evento del 2020: Así fue el Soapbox Race Chile, la loca carrera de autos","¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad.","La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...",0.8772602081298828,0.5663324981713596
gravity,"A gravity racer or soapbox is a motorless vehicle which is raced on a downhill road either against the clock or against another competitor. Although most are built for the purpose of recreation, some gravity racing teams take the sport more seriously and compete to win.","Cairngorm Soapbox Extreme was the longest and fastest gravity race in the UK, with speeds over 70mph seen on the two mile course . Unfortunately it is no longer being run, but there are still plenty of other soapbox races across the UK, so if you are looking for hints and tips on building a gravity powered racer , a calendar of upcoming soapbox ...","That's the appeal of Red Bull's Soapbox Race, which takes place this Sunday 12 July 2015 at London's Alexandra Palace. Homemade vehicles that are powered by nothing but gravity and a dash of unhinged bravado are sent hurtling down a hill in an attempt to post the fastest time (and survive the course's famous jump).",0.8753387928009033,0.7103339156633314
primera,Mira todos los accidentes y colisiones de la primera Red Bull Soapbox Race de Bulgaria. Así es una carrera de coches de madera sin frenos Sabes que has triunfado cuando trabajas como piloto de ...,"La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...","En 2020 vuelve uno de los eventos más entretenidos y desafiantes del mundo a Santiago. Tras cuatro años de ausencia, SoapBox Race, que en 2016 se realizó en la comuna de La Reina, regresará durante el primer semestre de 2020 y ya están abiertas las postulaciones para los valientes (y suficientemente locos) que quieran participar. Red Bull Soapbox Race es un evento abierto al público ...",0.8751973509788513,0.483627084405282
divertida,Volvamos a disfrutar de algunos de los momentos más divertidos de la loca competición conocida como Red Bull Soapbox Race.,"Ofrecemos las divertidas imágenes que nos deja una nueva edición de la famosa carrera de coches domésticos, que esta vez se ha disputado en Almaty, Kazakhstan. ... Red Bull Soapbox Race. Las ...","Red Bull Soapbox Race: los Chicos Buenos se quieren divertir Con un diseño orientado a los niños y con un mensaje claro para la comunidad, bomberos de Maipú competirán en la carrera de autos ...",0.8745539784431458,0.3671312161143442
segunda,"Este domingo se realizará la segunda edición de Red Bull Soapbox Race Chile, y no queremos que te pierdas ningún detalle de la carrera.","La peculiar carrera de Soapbox se realizó por segunda ocasión en Ammán, Jordania. Sesenta participantes usaron su imaginación para construir carros con diseños singulares.",Red Bull Soapbox Race. Las mejores imágenes de la Red Bull Soapbox Race. Te puede interesar. Las segundas partes de entrenadores del Madrid. Chelsea-Atlético de Madrid en imágenes.,0.8738009333610535,0.372320841932706
pack,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.",The Rat Pack compete in the Red Bull Soapbox Race 2017 at Alexandra Palace in London! The footage and all rights associated with it belong to Red Bull. Thanks for a great weekend!,"SOAPBOX RACE WORLD IS AN OPEN SOURCE PROJECT WORKING ON BRINGING BACK NFS WORLD TO EVERYONE LIKE IN THE GOOD OLD DAYS. Add Your Heading Text Here. Click edit button to change this text. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Ut elit tellus, luctus nec ullamcorper mattis, pulvinar dapibus leo.",0.873018741607666,0.31912842432233257
best,"The most memorable moments from Red Bull Soapbox Race Check out the best moments of Red Bull Soapbox Race, from the driving skills to the high speed spills. São Paulo, Brazil",Best of Red Bull Soapbox Race London - YouTube.,"55,000 enthusiastic spectators gathered in Country Park Hoheward in Herten, Germany for the Red Bull Soapbox Race 2013 where creativity, plunges and jumps ga...",0.8702218532562256,0.5988001445352702
ciudad,"El último gran evento del 2020: Así fue el Soapbox Race Chile, la loca carrera de autos 24horas tvn. hace 1 día. ... grupo oriundo de la ciudad de Los Ángeles, que fue bien evaluado por el ...",Seguinos en:Twitter @CiudadAbiertaBA https://twitter.com/CiudadAbiertaBA Facebook http://www.facebook.com/CiudadAbiertaBA MIRÁ Ciudad Abierta x …,"Red Bull Soapbox Race es una carrera de autos locos que se realiza en todo el mundo, abierto al público, donde cada equipo puede inscribirse y …",0.8692986965179443,0.1506444162125478
one,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.",Game Launcher Download Links Soapbox Game Launcher Download Links Soapbox Game Launcher from the Official GitHub Repository. (ZIP) Download Community fan made installer that contains the Launcher. (Installer) Download Core Want to Host Your Own Server? Than compile and […],How to install Soapbox Race World (Need For Speed World Online) Full TutorialNeed For Speed Download: https://drive.google.com/file/d/1eqCRCWLmSyKimOAc0EcnXh...,0.8679880499839783,0.5663967941096087
cabo,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.","Más Deportes El último gran evento del 2020: Así fue el Soapbox Race Chile, la loca carrera de autos","The Red Bull Soapbox Race is a soapbox race organised by the Red Bull company. First held in 2000, over a hundred races have been held in multiple countries around the world. History. The inaugural event was held in Brussels in 2000. Races have since been held across the ...",0.8671765923500061,0.21212278654338917
creatividad,"La carrera de la creatividad: Red Bull Soapbox Race Publicado el 8 noviembre, 2013 a las 20:08. Escrito por Tornometal. Desde el año 2000 Red Bull organiza el «Red Bull Soapbox Race», una carrera en la cual los vehículos llaman la atención no solo por sus fantásticos diseños, sino también porque los mismos carecen de motor. ¿Cómo se ...","La Red Bull Soapbox Race es probablemente la carrera de pilotos amateur más divertida, creativa, y un poco loca del mundo. ¡Creás tu propio auto creativo (sin motor), y que gane el mejor!","Ya estamos recibiendo los diseños de Red Bull Soapbox Race, y el primer paso es trabajar en la creatividad, el disfraz y el carro. ... Red Bull Soapbox Race 2012 - Guadalajara",0.8671016097068787,0.7927019665093029
argentina,"Red Bull Soapbox Race, la competencia de autos sin motor tendrá lugar por primera vez en nuestro país y se enfrentarán a un circuito especialmente diseñado s...",Red Bull SoapBox Race ¡Toda la Acción! Mirá el Action Clip de la Carrera más Loca del Mundo en Buenos Aires. Mirá a Vettel en el auto de Super Mario Bros.,Ex-jugadores Argentinos de Need for Speed World y actuales de Soapbox Race World.Video Game Group,0.8661418557167053,0.18442901543960172
año,"El último gran evento del 2020: Así fue el Soapbox Race Chile, la loca carrera de autos. Unos 35 llamativos vehículos descendieron cerro abajo …","El último gran evento del 2020: Así fue el Soapbox Race Chile, la loca carrera de autos. Contagiado en la misma obra de Vidiella, Campos y Gnecco: Pato Araya grave por coronavirus. Licencia ...","El último gran evento del 2020: Así fue el Soapbox Race Chile, la loca carrera de autos",0.8658087253570557,1.5062722234315202
team,"¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad.","Red Bull Soapbox Race Chile 2019. Volver a los equipos; Inicio ... Soapbox 2020 Chile, Mar 14 th. Team Yisus . Insignias. Team Yisus Sobre nosotros. Yisus ha sido invitado al monte por su mejor amigo Judas. Sin embargo, éste tiene preparada una emboscada a mano de los romanos. Yisus está atrapado. ...","In 2008, a team from Queen's University Belfast set the world speed record for soapbox racers at Stormont, Northern Ireland, at 72 km/h (45 mph), before entering the vehicle, Equmes 1, into the Red Bull race at Stormont later in the week.
Formula One driver Max Verstappen entered the 2015 Dutch race.",0.8657533526420593,0.20420990808513104
inglés,"Frank Bankonin makes exclusive soapbox cars by hand -- based on classic designs by Bugatti, Ferrari, or Bentley. Bankonin fulfills the childhood dreams of hi...","Look back on the Top 10 London Red Bull Soapbox Race crashes of all time! A race of pure fun and creativity entertains us with incredible costumes, and brill...","Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.",0.8655104041099548,0.2985553106087724
vez,"Velocidad, risas y muchos porrazos están asegurados para el próximo 14 de marzo, fecha en la que Red Bull Soapbox Race tendrá su tercera edición en Chile. Un total de 35 carros, que fueron elegidos entre los más de 450 diseños que postularon, los que competirán para quedarse con el primer lugar del evento y …","Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.","¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad.",0.8650747537612915,0.16748186912842059
carreras,"Red Bull Soapbox Race es una carrera de autos locos que se realiza en todo el mundo, abierto al público, donde cada equipo puede inscribirse y …","La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...","The Red Bull Soapbox Race is a soapbox race organised by the Red Bull company. First held in 2000, over a hundred races have been held in multiple countries ...",0.8644404411315918,0.5694851720238783
like,"With Soapbox Race World, servers can provide custom game modifications to their players, ranging from simple lighting mods to totally new cars! Ready to hit the streets? Download the launcher now!",The Red Bull Soapbox Race hit Oman for the first time ever and the results were truly spectacular. Runaway success on the streets of Seattle. The characteristic chaos of a Red Bull Soapbox Race ...,"Watch highlights from sport events like UCI Mountain Bike World Championships, Red Bull Rampage, Red Bull Ice Cross, Red Bull Straight Rhythm, Red Bull , Red Bull Flugtag, Gaming ...",0.8638147115707397,0.5277168823202378
gravedad,"El SoapBox es sencillo, la fuerza de gravedad hace gran parte del trabajo, pero uno desde el vehículo debe dirigir y regular la velocidad, para ello algunos tips sobre cómo construír el mejor:","La marca Hyundai lanzará el auto Soapbox sin motor, ya que usa la gravedad como fuerza de impulso.","Red Bull Soapbox Race: la carrera de ‘autos locos’ que estará este sábado en el Parque Metropolitano. Felipe Valdés B. 12 mar 2020 00:59 PM. Se esperan cerca de 10 mil asistentes a este evento de vehículos sin motor, que aprovechan la gravedad para circular por intrincados circuitos.",0.8635320663452148,0.2070719117183952
may,"With Soapbox Race World, servers can provide custom game modifications to their players, ranging from simple lighting mods to totally new cars! Ready to hit the streets? Download the launcher now!","The Great Dunmow Soapbox Race will take place on Sunday, 24th May 2020, bigger and better than ever! Be sure to subscribe to our website to be in a chance of entering this year's race! with over 700 people already on our waiting list, this year promises to maintain its title of the second-largest soapbox race in the United Kingdom raising money for ...","filas  23 May 2011 Los Angeles, California United States 38 The Lakers Fanwagon 115000 12 June …",0.8623670339584351,0.3528097537306237
versión,"Se abren inscripciones para la versión 2020 de Red Bull Soapbox Race ¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad.","Ya llega una nueva versión del Red Bull Soapbox Race. Este sábado 14 de marzo en el Parque Metropolitano, 35 carros competirán para quedarse con una nueva edición de la carrera de autos locos más entretenida y extrema del mundo. Se espera que más de 10 mil personas asistan gratuitamente a una nueva edición de Red Bull Soapbox Race.","With Soapbox Race World, servers can provide custom game modifications to their players, ranging from simple lighting mods to totally new cars! Ready to hit the streets? Download the launcher now!",0.8621728420257568,0.28900428784090854
país,"Minsal suspenderá las cirugías electivas en la mayor parte del país desde el viernes. ... Así fue el Soapbox Race Chile, la loca carrera de autos 24horas tvn. hace 1 día.","¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad.","El último gran evento del 2020: Así fue el Soapbox Race Chile, la loca carrera de autos. Más Deportes ... Maite Alberdi, ""es la primera mujer de nuestro país nominada a estos premios"". ...",0.8620084524154663,0.3645259501402398
chile,"Red Bull Soapbox Race. Red Bull Soapbox Race 2020: Santiago de Chile. 14 Marzo 2020. Santiago, Chile. Guardar. Los mejores momentos ¡Fotos y videos! Ranking Final ¡El staff de pista!","¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad.","El último gran evento del 2020: Así fue el Soapbox Race Chile, la loca carrera de autos 24horas tvn. hace 1 día.",0.861494243144989,0.4563957428154051
online,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.","¡Jugar a RedBull: SoapBox Racer es así de sencillo! Juega online en Minijuegos a este juego de Coches. 11.691 Partidas jugadas, ¡juega tú ahora!","Red Bull Soapbox Race Put on the helmet, tighten your belt tightly and lower the slope at high speed with strange vehicles created by you for this occasion. Add ramps, jumps or rockets to perform incredible acrobatics to get as many points as possible.",0.8614808320999146,0.17173290437338345
make,"With Soapbox Race World, servers can provide custom game modifications to their players, ranging from simple lighting mods to totally new cars! Ready to hit the streets? Download the launcher now!","1. Use a solid base. Start with something that is already a reasonably proven and robust device. You see so many soapboxes with a bicycle or go-kart design as the basis, or …","The Red Bull Soapbox Race is a soapbox race organised by the Red Bull company. First held in 2000, over a hundred races have been held in multiple countries around the world. First held in 2000, over a hundred races have been held in multiple countries around the world.",0.8614524006843567,0.21120143955872384
kit,"Race Organizers can appreciate DERBY*GOKIT ® because: One rule... ""Use DERBY*GOKIT ®"" can save a lot of time making rules and writing dimensions. Once an appropriate hill has been established for DERBY*GOKIT ®, competitors and organizers can rest assured that each racer will travel about the same speed.Not too fast to be dangerous and not so slow that participants will be embarrassed by ...",The powerful shopping cart software for web stores and e-commerce enabled stores is based on PHP5 with SQL database with highly configurable implementation based on templates,Purchase a Soap Box Derby Masters Car Kit. Purchase a Soap Box Derby Masters Car Kit With Handbrake The Masters division (also known as Scottie) is for racers 10-20 years old and is driven by the more experienced drivers. Masters cars can accommodate a child …,0.8610996007919312,0.2577152369719996
design,"The globetrotting, gravity-propelled circus that is the Red Bull Soapbox Race lands in London on July 9 2017, with a bunch of sublime and ridiculous …",In this video I discuss the design and build process of the frame for our Red Bull Soapbox team. The race is coming up in a month and a half and I can't wait!,"Have a digital brainstorm. Sketchup is a free and very useful tool for visualising your soapbox design.For inspiration, check out the All American Soapbox Derby and Gravity Racing.. Go aero. Even at relatively low speeds, aerodynamics are important. Make sure your interacts as little as possible with airflow.",0.8601274490356445,0.6431927805850822
español,Lee Atentamente la Descripción! Información Y LINKS Nuestra Comunidad*Encuentra todo lo relacionado con nuestro servidor de habla hispana; The World Is O...,"El último gran evento del 2020: Así fue el Soapbox Race Chile, la loca carrera de autos 24horas tvn. hace 1 día.",Los Pits de Red Bull Soapbox Race. 1 minutos. Calcetín con Rombos Man ganó Red Bull Soapbox Race. El carro de 31 Minutos fue el mejor de los que participaron en la nueva edición de los autos locos.,0.8601187467575073,0.11631233486574707
